 mod L/Lsol Teff t (year) Reff/Rsol k2conv k2rad Mrad/Msol Rrad/Reff
  162   0.253923 4796.0  7.1685801E+08  0.7314  0.0237  0.0875  0.7544837  9.5774E-001
  163   0.254014 4796.0  7.2805801E+08  0.7315  0.0237  0.0875  0.7544658  9.5763E-001
  164   0.254105 4796.0  7.3925801E+08  0.7316  0.0238  0.0875  0.7544478  9.5738E-001
  165   0.254197 4796.0  7.5045801E+08  0.7317  0.0238  0.0875  0.7544474  9.5728E-001
  166   0.254288 4796.0  7.6165801E+08  0.7317  0.0238  0.0874  0.7544470  9.5717E-001
  167   0.254396 4797.0  7.7285801E+08  0.7318  0.0238  0.0874  0.7544466  9.5712E-001
  168   0.254481 4797.0  7.8405801E+08  0.7319  0.0238  0.0874  0.7544462  9.5703E-001
  169   0.254570 4797.0  7.9525801E+08  0.7319  0.0238  0.0874  0.7544155  9.5679E-001
  170   0.254666 4797.0  8.0645801E+08  0.7320  0.0238  0.0874  0.7544151  9.5669E-001
  171   0.254754 4797.0  8.1765801E+08  0.7321  0.0238  0.0874  0.7544147  9.5660E-001
  172   0.254844 4797.0  8.2885801E+08  0.7321  0.0238  0.0874  0.7544143  9.5636E-001
  173   0.254952 4798.0  8.4005801E+08  0.7322  0.0238  0.0874  0.7543987  9.5632E-001
  174   0.255053 4798.0  8.5125801E+08  0.7322  0.0238  0.0873  0.7543832  9.5628E-001
  175   0.255131 4798.0  8.6245801E+08  0.7323  0.0238  0.0873  0.7543828  9.5618E-001
  176   0.255182 4798.0  8.7365801E+08  0.7325  0.0238  0.0873  0.7544126  9.5596E-001
  177   0.255274 4798.0  8.8485801E+08  0.7326  0.0238  0.0873  0.7544121  9.5568E-001
  178   0.255461 4799.0  8.9605801E+08  0.7324  0.0238  0.0873  0.7543815  9.5598E-001
  179   0.255521 4800.0  9.0725801E+08  0.7325  0.0238  0.0873  0.7543811  9.5592E-001
  180   0.255517 4799.0  9.1845801E+08  0.7328  0.0238  0.0873  0.7543958  9.5529E-001
